Id,SalePrice
1998,89917436525.52904
1999,1579966162.6874025
2000,110092613.57984933
2001,898727890.9542484
2002,140515391.0409811
2003,133786287.65412602
2004,282051532.58766526
2005,503930919.6756484
2006,102516799.96411352
2007,449602792.00320405
2008,40589490.33707657
2009,70906092.99004154
2010,64853629.84405023
2011,39196612.88037422
2012,232547011.48841828
2013,51737964.3181511
2014,12817851.660230337
2015,6736839.946415894
2016,52549364.201338224
2017,143883038.74113855
2018,70182325.76437436
2019,120707811.49893759
2020,39654275.23054905
2021,23921739.11033834
2022,1015108386.3191262
2023,71580375.96827261
2024,116967242.0471588
2025,4740167184.175221
2026,3110153.4408927057
2027,1444222.269221738
2028,1422591.9565709596
2029,823769.791281873
2030,98561821.36681688
2031,83629503.45908146
2032,6572481.23079061
2033,3438613.909892044
2034,821770.9711585195
2035,235725120.01072797
2036,913265.9215765552
2037,934739.0418516563
2038,4070289.127629547
2039,867394.2307392418
2040,98362266.17321326
2041,2827154495.6371365
2042,78769058.72365461
2043,83637416.77839595
2044,392652788.59746015
2045,86740572.70363453
2046,145127756.8963778
2047,108352738.37756777
2048,43963276.1516357
2049,103361587.62721805
2050,78579637.44291216
2051,87137761.53359213
2052,477183687.2933713
2053,74165057.85465248
2054,8023750.61862995
2055,227944617.12819472
2056,202852848.81289864
2057,37870207.12154348
2058,749354435.7686951
2059,112789417.70741116
2060,295525413.2651829
2061,754046003.0245094
2062,122325035.03325625
2063,23735332.73154916
2064,1663927731.1288934
2065,56640228.4620787
2066,1010069373.4566573
2067,66965256.001159936
2068,144200188.445091
2069,17163360.870146707
2070,4808407.193179547
2071,20367510.777202465
2072,24412270.840569142
2073,171504056.47617766
2074,170455701.2808788
2075,66508849.570520915
2076,24549196.350493968
2077,210451027.36195293
2078,174382634.98360613
2079,28369525.90367026
2080,34234197.11883322
2081,23944712.182843294
2082,5368183199.957773
2083,28537100.04417736
2084,21851082.72580256
2085,63889753.86319453
2086,15707982.596855931
2087,20908525.791745607
2088,155607288.47779837
2089,19701138.68287206
2090,22991865.865591962
2091,32129457.82204748
2092,32925908.75867966
2093,200356749.19282818
2094,21761849.84036434
2095,28560317.07673327
2096,19532532.645835463
2097,4948416.63147041
2098,130723978.94444932
2099,19781928.89038499
2100,1159858404.598775
2101,55876410.33293145
2102,15118561.647461722
2103,52042633.295716934
2104,29442732.200996947
2105,28072286.093848538
2106,14981527.998291519
2107,42837626.01614237
2108,36860018.720535025
2109,10898394.886474539
2110,16711591.074473903
2111,67029335.81117634
2112,64601798.88899218
2113,9690271.97490829
2114,24315816.684312988
2115,12648552.856316328
2116,9683387.183699863
2117,11215011.712774431
2118,10424531.317319334
2119,9400835.083869193
2120,23991930.954564888
2121,1115502500.5080447
2122,12559291.548492573
2123,40953107.338152714
2124,13675251.298525784
2125,12643569.687959518
2126,28985305.651185628
2127,26439290.93033713
2128,38379224.53968411
2129,44160798.954030216
2130,27053099.517867375
2131,24477056.382848978
2132,57279146.17663848
2133,26256021.694087785
2134,30743156.39778823
2135,19656239.472389545
2136,19883649.372261807
2137,217889599.38764787
2138,63437724.81607282
2139,192352141.20731333
2140,69238056.68649259
2141,74697959.11404745
2142,64397282.76067085
2143,60709002.827175565
2144,24643373.373246286
2145,845063379.4090438
2146,476351910.134855
2147,68480693.01249857
2148,31490058.036573444
2149,65605243.04997584
2150,334278945.51026076
2151,8638327.881143592
2152,471495409.8583061
2153,78530817.85037479
2154,8797883.675943332
2155,10158965.857290594
2156,125783713.77775705
2157,287763697.40498424
2158,93414415.87083246
2159,436319090.70217216
2160,49258631.882369675
2161,60526429.73839778
2162,1305280122.7685647
2163,954569554.3358976
2164,94111246.80346006
2165,89429090.33040135
2166,46898770.05943417
2167,91830258.0233642
2168,81119439.82031858
2169,72835675.06926356
2170,157109651.63275272
2171,68154377.12815504
2172,63017456.730477
2173,4027844.431478731
2174,88816227.22118638
2175,104039549.46555541
2176,110725408.59172207
2177,6343289.690703406
2178,1145054065.4539313
2179,62061114.71268483
2180,407466115.8521563
2181,135067548.59092808
2182,396374107.83954144
2183,124741311.82595631
2184,116841354.91358435
2185,41123042.499605075
2186,44781247.89042496
2187,68164389.16799398
2188,97634557.24843861
2189,26044637150.42574
2190,31618624.929743115
2191,69240376.89407457
2192,14384708.539089661
2193,20583729.613533355
2194,16428267.085941983
2195,55454262.21759536
2196,29228225.34692182
2197,46099735.3649562
2198,31682973.096462496
2199,53874579.86954265
2200,49984138.10065057
2201,37747416.18966682
2202,16908415.204163335
2203,62933848.62037811
2204,79124770.60636659
2205,55574699.769666165
2206,183167021.6344295
2207,1504712662.804971
2208,119735376.85063884
2209,28050055.912909046
2210,700089.0393253886
2211,8385179.0386579335
2212,25579111.645133488
2213,20346879.98533551
2214,122878863.0894165
2215,22508734.063118443
2216,147777797.9747746
2217,109456628.77285412
2218,24141454.126132235
2219,8185179.395652197
2220,18079207.64360302
2221,9235408.82877254
2222,9419260.040791398
2223,105697229.20415565
2224,78012355.34421352
2225,119725859.16229928
2226,154606899.9469989
2227,6418569.529217145
2228,157447096.5210104
2229,3973172418.0384374
2230,96905274.08559132
2231,261133577.84731212
2232,141569764.8792873
2233,871358009.7455405
2234,343869215.709166
2235,94153428.78749956
2236,295293939.869864
2237,600428499.414193
2238,1441869203.266709
2239,140088877.6189217
2240,1972546.6661293919
2241,226331223838.24008
2242,62947447.63177834
2243,4241210.21662275
2244,569623.5557924783
2245,554197.3232766455
2246,69416454.57444905
2247,590377.2562358251
2248,23413218.491628624
2249,24566778.96258984
2250,95353891.01364496
2251,54918191.364621274
2252,386543876.73248506
2253,18584905.35167951
2254,73230626.12805624
2255,83657606.90708362
2256,40175673.584295936
2257,39409406.55047774
2258,63998683.48372539
2259,73655114.09046389
2260,468299839537.6209
2261,3497969.756429698
2262,2862565.2570610926
2263,2045643049.876912
2264,32362440.10471382
2265,15097947834469.602
2266,45859237.253177
2267,695475546.5708964
2268,403242089.2533936
2269,61449923.03604516
2270,190455411.87803924
2271,959840981.4747804
2272,39250673.20923161
2273,195707864.03038484
2274,244800368.01520872
2275,22776036654.23686
2276,51413796.54496941
2277,241061680.13255197
2278,35280548.01398598
2279,46163600.41810495
2280,58449712.320752114
2281,2356245.4050244284
2282,1303680.7761136745
2283,510377.04159576516
2284,550435.4334863006
2285,770739.389754971
2286,40845160.97093279
2287,1567133296.3054419
2288,765865719.8763205
2289,7319203542.386899
2290,5819547094.807998
2291,5860332185.238136
2292,4510389363.6054125
2293,6703692372.989167
2294,16113253072.02494
2295,54998928.147631586
2296,58656938063.41819
2297,384685924.1311252
2298,1197140681.8672044
2299,2470399011.1386423
2300,6598355610.509865
2301,89673010.85522936
2302,104345035.25848907
2303,108255299.32895266
2304,805957360.627789
2305,2639666.1109306584
2306,2678078.6615292802
2307,5495133.604634666
2308,2826314.7010478443
2309,11706844.73115149
2310,9730598.23541261
2311,10650494.764488272
2312,26334828.860577732
2313,51268267.81062955
2314,24850864.199034423
2315,36978994.10011302
2316,41484339.15953593
2317,561548488.9893844
2318,103604952.73133266
2319,44018536.972582296
2320,43742496.64747238
2321,92298114.21937603
2322,16033859.760080906
2323,53738388.87529392
2324,418400524.7446147
2325,31956563.684897467
2326,67967938.60087518
2327,46893622.87188226
2328,90925377.0739654
2329,28014528.00717654
2330,30674701.555452894
2331,2872459345.5970445
2332,1018296649.002975
2333,204426076.4274659
2334,392177874.5435515
2335,620481846.6629705
2336,414601619.0196505
2337,134274250.3444052
2338,775183122.7921809
2339,164887997.02742994
2340,2102420834.7701337
2341,382158838.0699194
2342,144331820.6076918
2343,103250980.84512495
2344,92913523.99508782
2345,148387475.43924755
2346,99121747.13855718
2347,133836967.8475212
2348,117362960.49218003
2349,222562668.91003922
2350,6694607184.059596
2351,388260786.3997809
2352,1995901419.9657454
2353,463405117.9978832
2354,35723819.225240074
2355,37698193.209799215
2356,28011653.10215248
2357,52823431.9329821
2358,82910909.98802233
2359,10778694.125776496
2360,33654580.185248144
2361,304441545.3955137
2362,105404797.3736082
2363,5944446.892712632
2364,5907878.941251673
2365,8542448.246167198
2366,209629181.6858018
2367,2234355.843511752
2368,5029703.400120089
2369,1869813.6458942837
2370,824833.4047362035
2371,851947.4575445064
2372,110325994.46500587
2373,93501999.29966228
2374,4319377593.586608
2375,15019884.744299728
2376,397755520.37826395
2377,1722837115.8118663
2378,164362850.4631311
2379,287979809.70691276
2380,71214274.58527921
2381,29690131831.426617
2382,3843577193.8295326
2383,254818817.64287025
2384,233716019.27863052
2385,488865853.48806083
2386,194414736.14723372
2387,70774491.01672648
2388,50790598.546035394
2389,100875024.74040487
2390,62891521.84277812
2391,147414026.78960532
2392,61946745.49324085
2393,222496064.12527284
2394,193771574.5940066
2395,273453143.3678259
2396,65338266.27372261
2397,94555965.24625619
2398,291086257.79113245
2399,6241984.873445877
2400,6982625.107920865
2401,8619489.887258153
2402,213944141.37935865
2403,38732795.71576209
2404,78182764.61437175
2405,1562757170.450256
2406,94724062.76742238
2407,46565808.644700184
2408,28628546.930779967
2409,69109122.06843455
2410,252570906.6518609
2411,73734103.83418845
2412,90669150.49505596
2413,116739863.60028656
2414,26865882.90205736
2415,76896640.0816009
2416,21865366.66065826
2417,54337176.11642508
2418,70652089.60263069
2419,17182016.974671002
2420,65507984.5169551
2421,147846916.8070442
2422,56413087.09841821
2423,26045310.391137578
2424,64641858.77809522
2425,6750548957.885915
2426,29024978.116203018
2427,28271790.616487693
2428,824899622.8236965
2429,109990014.80345087
2430,49262176.38529982
2431,21398603.99534999
2432,67707139.05079561
2433,78182815.5978199
2434,75393891.17977
2435,219516433.69738922
2436,60280299.12099103
2437,23074330.652317528
2438,46586065.25733088
2439,23215443.56925477
2440,9358957.087689804
2441,13823788.993363025
2442,14317195.103349041
2443,28005748.724275537
2444,9750771153.978264
2445,8633204.601643594
2446,22125236.507346
2447,75835958.47338477
2448,14164632.163330568
2449,2241336.304267439
2450,19507607.65801787
2451,25825526.404000152
2452,134777954.44884133
2453,9346723.210670285
2454,117559368.56006385
2455,12756150.179817466
2456,17450985.494310204
2457,9540267.032981854
2458,10537861.28176874
2459,10191377.178505061
2460,63291525.90567196
2461,12474638.305943199
2462,13190436.628684148
2463,10555654.528973537
2464,10220170.030620173
2465,25731358.428992547
2466,24222748.66554576
2467,61483717.025996186
2468,2984948.0165565293
2469,2773799.5012621502
2470,11997353249.895203
2471,41556658.35690275
2472,29780315.908847988
2473,12449949.476997731
2474,19555030.76031914
2475,4162145466.7274113
2476,23650517.66347528
2477,115139834.70716438
2478,132072574.85834555
2479,25384881.375460107
2480,43996414.25169136
2481,60389403.09303495
2482,68886830.42727824
2483,309063077.7797609
2484,53151856.59386893
2485,59740627.2654221
2486,230299342.70678803
2487,1573667373.2136252
2488,78692341.88155082
2489,555163637.1628648
2490,320618874.53929716
2491,41508936.02783855
2492,80826874.87952785
2493,69825915.14235373
2494,61775854.57762944
2495,197542457.32104275
2496,2614096072.5339737
2497,88121361.44584197
2498,22598328.463571582
2499,39133623.72264669
2500,3216648.825079647
2501,25517561.18763713
2502,30857103.70631421
2503,8074654.980383697
2504,1983086583.9895575
2505,159841706.2056926
2506,112381252.67080607
2507,1173420371.8967302
2508,67902333.52232136
2509,151033768.2262538
2510,119355129.70943815
2511,43488923.85988596
2512,200824917.8309003
2513,86738355.1819161
2514,483358449515.33966
2515,62409853.41927374
2516,21906493.285403162
2517,29768353.562907245
2518,79982515.61868428
2519,11026184.101055844
2520,6756743.728300741
2521,69728582.10753855
2522,89005596.7183981
2523,934623956.8279481
2524,23409115.833307333
2525,89068201.75667055
2526,5956361.367326791
2527,3065716.562898492
2528,102109605.71764068
2529,27398630.576060627
2530,23946975.89141
2531,103377926.57817674
2532,97702507.93564416
2533,55068999.43677078
2534,139070872.02001944
2535,118930800.97053649
2536,90552605.43064885
2537,137096028.45373526
2538,78099227.27951382
2539,51212859.34386246
2540,46778041.50564372
2541,42134462.26261222
2542,46592571.17164679
2543,124515924.30320394
2544,45241666.028396174
2545,93395859.51532947
2546,178558869.66221857
2547,45056577.4023514
2548,72828686.60884546
2549,30970232.468499195
2550,210238279559.71246
2551,2427479.7964980057
2552,40246771.87383935
2553,70440746.42669374
2554,10598995.162746603
2555,28608668.213732548
2556,21942342.03408565
2557,21219872.420088034
2558,36434810.43591532
2559,15389874.28981907
2560,10536976.398691593
2561,33300239.444133528
2562,13433132.976515248
2563,12204196.65717238
2564,32074465.02975247
2565,15460236780.67478
2566,4382774668.984831
2567,178687269.34567675
2568,82195039.33933131
2569,86079294.5644301
2570,703682.360197551
2571,79045986.0167893
2572,2370152.2236705436
2573,95910040.48410691
2574,110295539.01346478
2575,10279613.23733389
2576,9105654.787629532
2577,12257543.433783242
2578,5243451.344344901
2579,21301843.120046373
2580,109128129.03668848
2581,46117360.673219375
2582,26145251.585030396
2583,38967166.51397955
2584,71580059.75275727
2585,250000952.1330481
2586,7944672.140129143
2587,76715492.97472043
2588,58557412.29472209
2589,245246543.64063677
2590,10454071.14827682
2591,235371009601.88312
2592,73439225.68272778
2593,82350877.85785161
2594,5009906.136412961
2595,71811165.57203677
2596,342081395.78174603
2597,79968658.96718165
2598,113526312.7933883
2599,503110671.63809925
2600,27683766294296.273
2601,33848757.36866347
2602,476059.953780877
2603,58729088.454139486
2604,556061.9177059153
2605,495310.742287353
2606,94162142.07704549
2607,95434390.9372832
2608,39379574.037656076
2609,77652228.73459701
2610,9364004.283744313
2611,16461721289.543783
2612,68577523.5919391
2613,44234505.45822512
2614,30251973.11716295
2615,70257445.868046
2616,321434186.8243806
2617,80746099.91943155
2618,93911985.61643036
2619,729421322.8953613
2620,35244728.01574327
2621,75347648.05043639
2622,18749194.02334068
2623,14446902.723904751
2624,8003200.672605711
2625,111743266.61466071
2626,74654486.55450617
2627,1408435.680315204
2628,49512194.954584695
2629,62287466.30844234
2630,65612504.97477834
2631,478471275.3973072
2632,1201595409.1695125
2633,43706167.32410549
2634,973207854.5365173
2635,68933439.55216753
2636,252390620.59909216
2637,71138604.37193392
2638,191395261.586557
2639,239113278.4845511
2640,195039997.8567855
2641,21359046.044996254
2642,1334955.674065333
2643,637955.7042881479
2644,776557.0292874597
2645,545418.166762544
2646,465249.43905861536
2647,531152.809586442
2648,14515412.952540567
2649,46562601.72546354
2650,723838.7025819096
2651,819700.3022315821
2652,170278257.4603125
2653,4983184512.230169
2654,4099126565.0016203
2655,18650060044.92563
2656,15140993522.121956
2657,427309342.01943874
2658,2978572003.939216
2659,366884371.7932996
2660,427117010.4094112
2661,17996881991.296207
2662,50089168476.13953
2663,96721450.49133931
2664,10943858.01435022
2665,47702457.908920206
2666,11970317.869321536
2667,49058477.776515685
2668,48600563.083471365
2669,2022503425.493241
2670,1472078516.0470662
2671,133601485.04273239
2672,6338600.645720645
2673,87516698.16834629
2674,85715923.32240075
2675,5637860.773274284
2676,30713506.241335083
2677,87638787.77275094
2678,88611912.5827388
2679,425138928.3726618
2680,384638312.1089643
2681,131260503.72115022
2682,464870997.5825396
2683,14130768127.214088
2684,113352109.64180419
2685,119618279.90027626
2686,174214599.92519134
2687,14775489.358737268
2688,390087106.0487875
2689,95205150.95995978
2690,2936198690.007223
2691,50484161.615464486
2692,109478678.5135622
2693,691332644.3981454
2694,35863872.50619141
2695,53287835.13291827
2696,120965577.86387219
2697,90784541.30602291
2698,99317097.54662326
2699,11866681.145831998
2700,10471438.88309768
2701,68003595.0474081
2702,65010596.935785726
2703,53864033.111165114
2704,64003730.57664271
2705,56840226.857083544
2706,38218209.75105343
2707,59222107.17104358
2708,60430474.353807986
2709,56920211.28312685
2710,60157637.20290569
2711,2723550166.7550926
2712,4628765858.57732
2713,2229248.867289929
2714,749065.2639574186
2715,66141286.294759944
2716,58915166.99227321
2717,6353915765.433175
2718,35237236.96926317
2719,221552152.3442145
2720,186815847.510226
2721,193018413.0765496
2722,107165394.39483656
2723,165287340.90382072
2724,73397471.01605624
2725,63817948.26217804
2726,208835967.518959
2727,247896769.27834302
